Date,Open,High,Low,Close,Adj Close,Volume
2000-02-25,239.0,239.0,200.0,200.0,44.839787,0.0
2000-02-28,200.0,200.0,200.0,200.0,44.839787,0.0
2000-02-29,200.0,200.0,200.0,200.0,44.671634999999995,0.0
2000-03-01,249.0,249.0,249.0,249.0,55.616177,3.0
2000-03-02,249.0,249.0,249.0,249.0,55.825523,0.0
2000-03-03,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-06,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-07,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-08,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-09,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-10,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-13,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-14,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-15,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-16,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-17,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-20,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-21,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-22,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-23,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-24,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-27,249.0,249.0,249.0,249.0,55.616177,0.0
2000-03-28,236.600006,236.600006,236.600006,236.600006,52.846539,0.0
2000-03-29,236.600006,236.600006,236.600006,236.600006,52.846539,0.0
2000-03-30,224.80000299999998,224.80000299999998,224.80000299999998,224.80000299999998,50.399918,0.0
2000-03-31,214.0,214.0,214.0,214.0,47.798645,27.0
2000-04-03,204.0,204.0,204.0,204.0,45.736576,3.0
2000-04-04,249.0,249.0,194.0,194.0,43.494587,0.0
2000-04-05,249.0,249.0,194.0,194.0,43.331482,0.0
2000-04-06,249.0,249.0,194.0,194.0,43.331482,0.0
2000-04-07,249.0,249.0,194.0,194.0,43.331482,0.0
2000-04-10,194.0,194.0,194.0,194.0,43.331482,0.0
2000-04-11,194.0,194.0,194.0,194.0,43.331482,15.0
2000-04-12,185.0,185.0,185.0,185.0,41.321259000000005,16.0
2000-04-13,194.199997,194.199997,194.199997,194.199997,43.376152000000005,0.0
2000-04-14,195.0,195.0,195.0,195.0,43.718788,27.0
2000-04-17,204.0,204.0,176.0,176.0,39.459003,0.0
2000-04-18,176.0,176.0,176.0,176.0,39.311031,0.0
2000-04-19,176.0,176.0,176.0,176.0,39.311031,0.0
2000-04-20,204.0,204.0,176.0,176.0,39.311031,0.0
2000-04-21,176.0,176.0,176.0,176.0,39.311031,0.0
2000-04-24,176.0,176.0,176.0,176.0,39.311031,0.0
2000-04-25,204.0,204.0,176.0,176.0,39.311031,0.0
2000-04-26,204.0,204.0,176.0,176.0,39.311031,0.0
2000-04-27,204.0,204.0,176.0,176.0,39.311031,0.0
2000-04-28,204.0,204.0,176.0,176.0,39.311031,0.0
2000-05-01,176.0,176.0,176.0,176.0,39.311031,0.0
2000-05-02,204.0,204.0,176.0,176.0,39.311031,0.0
2000-05-03,204.0,204.0,176.0,176.0,39.311031,0.0
2000-05-04,204.0,204.0,176.0,176.0,39.311031,0.0
2000-05-05,204.0,204.0,198.0,198.0,44.224911,0.0
2000-05-08,204.0,204.0,198.0,198.0,44.224911,0.0
2000-05-09,198.0,198.0,198.0,198.0,44.224911,0.0
2000-05-10,214.0,214.0,204.0,204.0,45.565063,0.0
2000-05-11,214.0,214.0,204.0,204.0,45.565063,0.0
2000-05-12,214.0,214.0,204.0,204.0,45.565063,0.0
2000-05-15,214.0,214.0,204.0,204.0,45.565063,0.0
2000-05-16,214.0,214.0,204.0,204.0,45.565063,0.0
2000-05-17,204.0,204.0,204.0,204.0,45.565063,21.0
2000-05-18,214.0,214.0,204.0,204.0,45.565063,0.0
2000-05-19,224.0,224.0,204.0,204.0,45.736576,0.0
2000-05-22,224.0,224.0,204.0,204.0,45.565063,0.0
2000-05-23,223.0,223.0,204.0,204.0,45.565063,0.0
2000-05-24,223.0,223.0,204.0,204.0,45.565063,0.0
2000-05-25,223.0,223.0,204.0,204.0,45.565063,0.0
2000-05-26,223.0,223.0,204.0,204.0,45.565063,0.0
2000-05-29,223.0,223.0,215.0,215.0,48.022007,0.0
2000-05-30,204.0,204.0,204.0,204.0,45.736576,1.0
2000-05-31,204.0,204.0,198.0,198.0,44.224911,0.0
2000-06-01,198.0,198.0,198.0,198.0,44.224911,0.0
2000-06-02,198.0,198.0,198.0,198.0,44.224911,0.0
2000-06-05,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-06,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-07,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-08,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-09,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-12,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-13,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-14,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-15,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-16,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-19,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-20,198.399994,198.399994,198.399994,198.399994,-86.021782,0.0
2000-06-21,199.0,199.0,199.0,199.0,-86.281944,16.0
2000-06-22,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-06-23,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-06-26,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-06-27,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-06-28,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-06-29,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-06-30,204.0,204.0,199.0,199.0,-86.281944,0.0
2000-07-03,199.0,199.0,199.0,199.0,-86.281944,34.0
2000-07-04,199.0,199.0,199.0,199.0,-86.281944,0.0
2000-07-05,199.0,199.0,199.0,199.0,-86.281944,0.0
2000-07-06,199.0,199.0,199.0,199.0,-86.281944,0.0
2000-07-07,199.0,199.0,199.0,199.0,-86.281944,0.0
2000-07-10,204.0,204.0,199.5,199.5,-86.824326,0.0
2000-07-11,199.5,199.5,199.5,199.5,-86.824326,19.0
2000-07-12,204.0,204.0,199.5,199.5,-86.498734,0.0
2000-07-13,204.0,204.0,199.5,199.5,-86.498734,0.0
2000-07-14,204.0,204.0,199.5,199.5,-86.498734,0.0
2000-07-17,204.0,204.0,199.5,199.5,-86.498734,0.0
2000-07-18,199.5,199.5,199.5,199.5,-86.498734,1.0
2000-07-19,199.5,199.5,199.5,199.5,-86.824326,12.0
2000-07-20,204.0,204.0,199.5,199.5,-86.498734,0.0
2000-07-21,199.5,199.5,199.5,199.5,-86.498734,0.0
2000-07-24,199.5,199.5,199.5,199.5,-86.498734,0.0
2000-07-25,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-07-26,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-07-27,200.0,200.0,200.0,200.0,-86.71553,0.0
2000-07-28,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-07-31,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-01,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-02,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-03,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-04,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-07,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-08,204.0,204.0,200.0,200.0,-86.71553,0.0
2000-08-09,200.0,200.0,200.0,200.0,-86.71553,0.0
2000-08-10,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-11,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-14,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-15,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-16,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-17,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-18,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-21,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-22,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-23,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-24,201.0,201.0,201.0,201.0,-87.477142,0.0
2000-08-25,204.0,204.0,201.0,201.0,-87.149101,0.0
2000-08-28,204.0,204.0,202.0,202.0,-87.91235400000002,0.0
2000-08-29,204.0,204.0,202.0,202.0,-87.58268000000001,0.0
2000-08-30,204.0,204.0,202.0,202.0,-87.58268000000001,0.0
2000-08-31,204.0,204.0,202.0,202.0,-87.58268000000001,0.0
2000-09-01,204.0,204.0,202.0,202.0,-87.58268000000001,0.0
2000-09-04,204.0,204.0,203.0,203.0,-88.347557,0.0
2000-09-05,204.0,204.0,203.0,203.0,-88.016251,0.0
2000-09-06,204.0,204.0,203.0,203.0,-88.016251,0.0
2000-09-07,204.0,204.0,203.0,203.0,-88.016251,0.0
2000-09-08,203.0,203.0,203.0,203.0,-88.347557,2.0
2000-09-11,214.0,214.0,203.0,203.0,-88.347557,0.0
2000-09-12,214.0,214.0,203.0,203.0,-88.016251,0.0
2000-09-13,214.0,214.0,203.0,203.0,-88.016251,0.0
2000-09-14,214.0,214.0,203.0,203.0,-88.016251,0.0
2000-09-15,203.0,203.0,203.0,203.0,-88.347557,0.0
2000-09-18,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-19,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-20,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-21,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-22,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-25,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-26,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-27,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-28,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-09-29,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-02,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-03,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-04,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-05,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-06,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-09,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-10,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-11,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-12,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-13,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-16,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-17,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-18,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-19,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-20,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-23,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-24,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-25,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-26,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-27,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-30,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-10-31,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-01,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-02,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-03,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-06,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-07,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-08,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-09,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-10,203.0,203.0,203.0,203.0,-88.016251,0.0
2000-11-13,205.0,205.0,205.0,205.0,-89.217972,10.0
2000-11-14,205.0,205.0,205.0,205.0,-89.217972,0.0
2000-11-15,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-16,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-17,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-20,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-21,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-22,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-23,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-24,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-27,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-28,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-29,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-11-30,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-01,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-04,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-05,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-06,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-07,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-08,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-11,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-12,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-13,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-14,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-15,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-18,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-19,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-20,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-21,205.0,205.0,205.0,205.0,-88.8834,0.0
2000-12-22,,,,,,
2000-12-25,,,,,,
2000-12-26,,,,,,
2000-12-27,,,,,,
2000-12-28,,,,,,
2000-12-29,,,,,,
2001-01-01,,,,,,
2001-01-02,,,,,,
2001-01-03,,,,,,
2001-01-04,,,,,,
2001-01-05,,,,,,
2001-01-08,,,,,,
2001-01-09,,,,,,
2001-01-10,,,,,,
2001-01-11,,,,,,
2001-01-12,,,,,,
2001-01-15,,,,,,
2001-01-16,,,,,,
2001-01-17,,,,,,
2001-01-18,,,,,,
2001-01-19,,,,,,
2001-01-22,,,,,,
2001-01-23,,,,,,
2001-01-24,,,,,,
2001-01-25,,,,,,
2001-01-26,,,,,,
2001-01-29,,,,,,
2001-01-30,,,,,,
2001-01-31,,,,,,
2001-02-01,,,,,,
2001-02-02,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-05,,,,,,
2001-02-06,,,,,,
2001-02-07,,,,,,
2001-02-08,,,,,,
2001-02-09,,,,,,
2001-02-12,,,,,,
2001-02-13,,,,,,
2001-02-14,,,,,,
2001-02-15,,,,,,
2001-02-16,,,,,,
2001-02-19,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-20,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-21,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-22,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-23,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-26,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-27,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-02-28,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-01,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-02,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-05,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-06,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-07,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-08,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-09,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-12,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-13,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-14,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-15,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-16,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-19,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-20,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-21,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-22,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-23,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-26,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-27,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-28,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-29,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-03-30,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-02,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-03,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-04,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-05,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-06,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-09,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-10,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-11,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-12,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-13,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-16,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-17,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-18,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-19,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-20,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-23,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-24,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-25,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-26,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-27,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-04-30,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-05-01,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-05-02,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-05-03,205.0,205.0,205.0,205.0,-88.8834,0.0
2001-05-04,195.0,195.0,195.0,195.0,-84.547638,3.0
2001-05-07,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-08,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-09,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-10,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-11,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-14,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-15,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-16,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-17,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-18,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-21,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-22,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-23,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-24,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-25,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-28,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-29,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-30,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-05-31,195.0,195.0,195.0,195.0,-84.547638,0.0
2001-06-01,195.0,195.0,195.0,195.0,157.608063,0.0
2001-06-04,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-05,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-06,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-07,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-08,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-11,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-12,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-13,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-14,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-15,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-18,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-19,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-20,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-21,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-22,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-25,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-26,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-27,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-28,195.0,195.0,195.0,195.0,157.017029,0.0
2001-06-29,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-02,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-03,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-04,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-05,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-06,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-09,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-10,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-11,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-12,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-13,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-16,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-17,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-18,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-19,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-20,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-23,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-24,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-25,195.0,195.0,195.0,195.0,157.017029,0.0
2001-07-26,195.0,195.0,195.0,195.0,157.017029,0.0
